Date;Time;Waterlevel Feedback 1 [cm];Waterlevel Setpoint [cm];Penstock Pressure [mWC];Active Power [kW];Active Power Setpoint [kW] / Control Mode [-1=OFF/0=WLC/>0=POW];Voltage Grid [KV];Reactive Power Grid [Kvar];U1 Spear Opening [%];U1 Reactive Power Generator [Kvar];U1 Voltage Generator [KV];U1 Active Power Generator [kW];U1 Operation Mode [0=Off/1=Manual/2=Automatic];U1 Unit Status [0=Off/1=On/2=Parallel/3=Inactive/4=Stop/5=Inlet/6=Standby/7=Start/8=Ctrl/9=On Set Point/10=Standby Pow/11=Standby Wlc];U2 Spear Opening [%];U2 Reactive Power Generator [Kvar];U2 Voltage Generator [KV];U2 Active Power Generator [kW];U2 Operation Mode [0=Off/1=Manual/2=Automatic];U2 Unit Status [0=Off/1=On/2=Parallel/3=Inactive/4=Stop/5=Inlet/6=Standby/7=Start/8=Ctrl/9=On Set Point/10=Standby Pow/11=Standby Wlc]
20.12.2024;10:40;435;435;875,0;3986;0;33142;-10;-0,3;2;0;0;2;3;65,0;102;6670;3986;2;8
20.12.2024;10:45;435;435;875,9;4006;0;33112;-14;-0,3;2;0;0;2;3;65,0;99;6662;4006;2;8
20.12.2024;10:50;435;435;875,0;4025;0;33231;-7;-0,3;2;0;0;2;3;65,0;102;6691;4025;2;8
20.12.2024;10:55;435;435;875,0;4027;0;33184;-13;-0,3;2;0;0;2;3;65,0;90;6673;4027;2;8
20.12.2024;11:00;436;435;875,9;4012;0;33308;-8;-0,3;2;0;0;2;3;65,0;95;6704;4012;2;8
20.12.2024;11:05;436;435;875,9;4002;0;33422;-2;-0,3;2;0;0;2;3;65,0;104;6727;4002;2;8
20.12.2024;11:10;435;435;875,0;4087;0;33258;-16;-0,2;2;0;0;2;3;66,5;97;6696;4087;2;8
20.12.2024;11:15;435;435;875,0;4098;0;33388;-13;-0,2;2;0;0;2;3;66,5;102;6719;4098;2;8
20.12.2024;11:20;435;435;875,0;4053;0;33165;-13;-0,2;2;0;0;2;3;66,5;106;6675;4053;2;8
20.12.2024;11:25;435;435;875,9;4079;0;33342;-14;-0,2;2;0;0;2;3;66,5;104;6706;4079;2;8
20.12.2024;11:30;435;435;875,0;4110;0;33366;-11;-0,2;2;0;0;2;3;66,5;99;6714;4110;2;8
20.12.2024;11:35;435;435;875,0;4089;0;33428;-7;-0,2;2;0;0;2;3;66,5;101;6730;4089;2;8
20.12.2024;11:40;435;435;874,1;4061;0;33390;-9;-0,2;2;0;0;2;3;66,5;101;6719;4061;2;8
